AgeuponOutcome,AnimalType,Breed,Color,DateTime,Name,SexuponOutcome,OutcomeType
0.057692307692308,1,1,7,1399133760,0,2,Transfer
6,0,7,32,1393696320,1,1,Adoption
2,0,414,62,1394213580,1,0,Adoption
4,1,1,19,1455235200,1,0,Return_to_owner
1,1,1,16,1390403460,0,2,Transfer
0.16666666666667,1,20,7,1404232800,0,1,Adoption
9,0,174,9,1430956800,1,0,Transfer
2,1,415,79,1432120920,1,1,Transfer
2,0,16,18,1406382960,1,0,Adoption
14,1,1,7,1400326980,1,1,Transfer
0.083333333333333,0,18,81,1403704620,0,2,Transfer
4,0,116,41,1421867100,1,0,Return_to_owner
10,0,416,12,1395580500,1,0,Return_to_owner
1,0,24,34,1418652600,1,0,Return_to_owner
0.41666666666667,0,75,5,1435346940,1,1,Adoption
0.083333333333333,1,36,39,1382705340,0,3,Died
2,0,0,89,1413122280,1,2,Transfer
1,1,1,36,1423755660,1,1,Adoption
5,1,20,10,1411052340,1,1,Transfer
13,0,2,0,1421863200,1,3,Euthanasia
0.16666666666667,1,36,39,1448046960,0,0,Adoption
8,0,14,26,1417714380,1,0,Transfer
0.41666666666667,0,153,37,1443806460,1,1,Adoption
0.25,0,42,29,1393612140,1,1,Adoption
0.16666666666667,0,63,17,1437307140,1,1,Adoption
0.16666666666667,1,1,24,1405272240,1,1,Adoption
1,0,18,35,1420016520,1,0,Adoption
1,1,1,15,1420624980,0,1,Euthanasia
0.038461538461538,1,1,29,1440427320,0,4,Transfer
0.25,1,1,167,1387798080,1,3,Transfer
10,0,168,5,1443461940,1,0,Adoption
0.083333333333333,1,1,31,1437070500,1,2,Adoption
6,0,2,41,1416064680,1,0,Transfer
0.16666666666667,1,37,9,1385316540,0,0,Adoption
1,1,1,24,1429122000,0,3,Transfer
0.16666666666667,0,272,41,1439403660,1,0,Adoption
7,1,1,23,1452000000,1,1,Transfer
2,1,1,74,1449129600,0,3,Euthanasia
1,1,20,10,1387798020,1,2,Transfer
1,0,2,2,1432389660,1,0,Adoption
0.83333333333333,0,16,10,1445192580,1,1,Adoption
1,1,1,36,1433926800,0,3,Transfer
2,0,66,9,1449515460,1,2,Return_to_owner
2,0,42,41,1447113600,1,1,Return_to_owner
0.16666666666667,1,96,2,1403962860,1,2,Adoption
0.25,1,1,7,1401350400,0,2,Transfer
0.038461538461538,1,1,49,1400333400,0,3,Transfer
0.16666666666667,1,1,7,1409422920,1,0,Adoption
1,0,174,21,1421602680,1,0,Transfer
1,1,1,10,1453296060,1,0,Adoption
0.083333333333333,1,1,10,1433691120,0,2,Transfer
1,0,16,16,1420827780,1,1,Return_to_owner
0.33333333333333,0,71,28,1410091500,0,1,Transfer
0.076923076923077,1,1,19,1445948820,0,4,Transfer
0.038461538461538,1,1,19,1447869360,0,2,Transfer
0.41666666666667,0,207,5,1394045400,1,2,Transfer
0.083333333333333,0,69,34,1414932660,0,3,Transfer
3,0,342,16,1450356120,1,0,Adoption
2,0,2,41,1388934660,1,3,Transfer
0.33333333333333,1,1,7,1406192400,0,3,Transfer
1,1,1,7,1445188020,1,1,Adoption
0.057692307692308,1,1,36,1439251200,0,2,Transfer
0.16666666666667,1,1,19,1447165500,1,0,Adoption
0.057692307692308,1,1,16,1409837340,0,3,Transfer
2,0,18,27,1413642240,0,0,Transfer
4,1,20,7,1448031900,1,1,Transfer
0.038461538461538,1,96,15,1437921600,0,4,Transfer
6,1,1,2,1439510400,1,1,Adoption
2,0,417,86,1415898420,1,0,Adoption
0.5,0,2,91,1446403140,0,1,Adoption
6,1,221,9,1435003080,1,0,Return_to_owner
5,1,1,10,1434987600,0,3,Euthanasia
0.083333333333333,0,45,28,1416074700,0,1,Adoption
0.16666666666667,1,1,7,1437243600,1,0,Adoption
2,0,42,16,1410703200,1,0,Adoption
0.25,0,14,18,1406282640,1,2,Adoption
7,0,14,10,1436028900,1,0,Return_to_owner
4,1,1,7,1420040940,1,0,Adoption
5,0,8,5,1387653720,1,0,Return_to_owner
8,0,174,29,1451557320,1,1,Adoption
2,1,37,31,1403341200,0,3,Transfer
0.083333333333333,0,18,125,1423331100,0,0,Adoption
2,1,1,7,1393433220,1,0,Transfer
1,1,96,6,1440771840,1,1,Adoption
0.33333333333333,0,418,28,1435669740,0,1,Transfer
1,0,94,9,1432730100,1,0,Adoption
0.83333333333333,0,2,2,1400509140,0,1,Adoption
2,0,42,10,1441387500,1,1,Return_to_owner
1,0,77,9,1450634460,1,0,Adoption
0.58333333333333,0,9,9,1436258040,0,0,Adoption
3,0,16,55,1385832120,1,0,Adoption
3,0,69,41,1398882600,1,1,Adoption
10,1,1,16,1390820700,1,1,Adoption
5,0,81,26,1407432900,1,0,Return_to_owner
1,0,11,81,1422704640,1,0,Adoption
0.5,0,419,16,1396551420,1,1,Adoption
0.41666666666667,0,45,168,1407589140,0,1,Adoption
7,0,216,4,1413200040,1,0,Adoption
6,0,420,26,1414432440,1,2,Euthanasia
0.33333333333333,1,96,10,1385218380,1,1,Adoption
6,0,16,4,1429703400,1,0,Return_to_owner
0.33333333333333,0,16,55,1446403680,1,1,Adoption
0.16666666666667,1,88,7,1402852380,1,1,Adoption
1,0,421,92,1394735040,1,0,Adoption
0.076923076923077,1,1,36,1438177440,0,4,Transfer
13,0,86,10,1437237600,1,1,Return_to_owner
2,0,2,34,1453047900,1,0,Return_to_owner
1,1,1,30,1452347340,1,1,Adoption
5,1,1,36,1394352000,0,3,Transfer
1,1,144,130,1394630460,1,3,Transfer
3,0,16,4,1402768800,1,0,Adoption
0.5,1,20,7,1423936140,0,0,Adoption
0.25,1,37,36,1440616080,0,0,Adoption
1,0,18,4,1443206400,1,1,Adoption
0.038461538461538,1,1,24,1397575800,0,3,Transfer
0.33333333333333,1,37,10,1392054660,0,1,Adoption
8,1,20,2,1382794440,0,0,Transfer
2,0,14,26,1442584680,1,1,Return_to_owner
0.16666666666667,0,16,43,1411229040,1,1,Adoption
7,0,422,29,1430332200,1,0,Return_to_owner
11,0,16,0,1439216580,1,1,Adoption
0.33333333333333,1,1,23,1405778520,1,3,Adoption
3,0,16,34,1410021840,0,0,Transfer
1,0,18,16,1438691520,1,0,Adoption
4,0,2,12,1430231640,1,0,Adoption
5,0,2,34,1438689840,1,1,Return_to_owner
0.33333333333333,0,28,16,1407690840,1,1,Return_to_owner
0.25,0,18,10,1405190460,1,0,Adoption
0.16666666666667,1,1,1,1402160280,1,0,Adoption
0.083333333333333,0,423,12,1424716560,0,1,Adoption
5,0,151,16,1387027740,1,1,Return_to_owner
0.076923076923077,1,1,23,1429968900,0,4,Transfer
5,0,424,35,1417366800,1,0,Return_to_owner
0.083333333333333,1,1,36,1438958220,0,3,Euthanasia
0.16666666666667,0,12,10,1413655380,1,1,Adoption
0.25,1,1,30,1417878780,1,1,Adoption
2,0,425,4,1388685720,0,0,Adoption
1,0,56,17,1410866520,1,2,Transfer
2,0,426,9,1416508320,1,1,Return_to_owner
1,1,1,24,1407600000,0,3,Transfer
0.16666666666667,1,1,19,1404665640,1,1,Adoption
7,1,1,22,1387374480,1,0,Transfer
6,0,18,16,1432729440,1,0,Transfer
2,1,1,74,1399293120,1,1,Transfer
0.66666666666667,0,2,0,1386250800,1,1,Adoption
3,1,1,24,1427965200,0,3,Transfer
1,1,1,24,1404052800,1,1,Adoption
0.75,0,74,17,1421848620,1,1,Adoption
0.75,0,2,68,1444154760,1,3,Return_to_owner
0.16666666666667,0,427,16,1410370140,1,0,Adoption
0.16666666666667,0,16,38,1410022980,0,1,Return_to_owner
1,0,365,37,1419693360,1,1,Return_to_owner
1,0,45,21,1431364080,1,1,Adoption
10,0,6,40,1401197400,1,0,Transfer
2,0,107,0,1438709220,1,0,Return_to_owner
2,0,146,28,1444583400,1,0,Return_to_owner
6,0,16,101,1441299300,1,0,Return_to_owner
0.66666666666667,0,16,18,1417459560,1,1,Adoption
1,1,1,10,1393514280,0,4,Transfer
6,0,18,4,1444580820,1,0,Adoption
2,0,171,21,1435237560,1,1,Adoption
0.16666666666667,0,358,16,1420132860,0,0,Adoption
7,0,63,67,1451759700,1,1,Return_to_owner
0.41666666666667,1,1,10,1409406360,1,1,Adoption
3,0,16,29,1407415740,1,0,Return_to_owner
2,1,1,6,1432660620,1,1,Transfer
0.16666666666667,1,1,36,1416330060,1,2,Transfer
0.038461538461538,1,1,16,1427642760,1,2,Transfer
1,0,66,9,1444414980,1,1,Return_to_owner
1,0,16,4,1408630800,1,0,Transfer
0.33333333333333,0,428,12,1404499320,0,2,Transfer
3,0,171,0,1420296840,0,2,Transfer
3,0,91,62,1404929880,0,0,Adoption
6,0,257,10,1386183780,0,0,Adoption
0.16666666666667,1,37,31,1435343100,1,0,Adoption
7,0,229,21,1434822480,1,1,Transfer
0.75,0,48,35,1444154280,0,0,Adoption
0.083333333333333,0,16,28,1416324780,0,2,Transfer
0.16666666666667,1,1,1,1437313680,1,1,Adoption
2,1,37,16,1428498840,1,0,Transfer
1,0,91,29,1444065240,1,1,Return_to_owner
0.16666666666667,1,1,10,1434284640,1,0,Adoption
0.038461538461538,1,1,23,1383925680,0,2,Transfer
1,1,1,24,1394305500,1,3,Transfer
0.41666666666667,0,18,16,1452264540,0,0,Adoption
1,0,69,0,1417802520,1,1,Adoption
0.41666666666667,1,1,22,1422608400,0,2,Transfer
1,0,232,0,1381943520,1,2,Transfer
0.25,1,1,16,1417972680,1,1,Adoption
4,0,18,4,1415030100,1,1,Return_to_owner
0.083333333333333,0,429,16,1397581380,1,1,Adoption
12,1,1,19,1433237520,0,1,Euthanasia
0.083333333333333,1,20,16,1405869300,1,2,Adoption
0.076923076923077,0,82,12,1395325740,0,3,Transfer
0.83333333333333,0,2,17,1439563860,1,2,Return_to_owner
0.33333333333333,0,47,8,1387196700,0,1,Transfer
4,0,50,117,1388769540,1,0,Transfer
0.5,0,16,34,1403022900,1,0,Adoption
0.58333333333333,0,430,9,1381251420,1,0,Transfer
0.019230769230769,1,1,169,1410174360,0,3,Transfer
0.083333333333333,0,38,48,1408635420,0,3,Transfer
0.33333333333333,1,376,45,1404057600,1,1,Adoption
0.16666666666667,1,37,36,1404068400,1,0,Adoption
0.16666666666667,1,1,36,1429697040,0,0,Adoption
2,0,18,16,1449598560,1,1,Return_to_owner
0.038461538461538,1,1,66,1435086900,1,2,Transfer
0.41666666666667,0,2,2,1431432720,1,0,Transfer
0.16666666666667,1,1,45,1404830820,1,0,Transfer
8,0,16,12,1423762200,1,1,Return_to_owner
9,1,1,10,1424453700,1,3,Euthanasia
0.16666666666667,0,278,9,1404215100,0,2,Transfer
1,1,1,15,1420275600,0,4,Transfer
2,0,2,2,1444405020,1,0,Adoption
3,0,116,28,1452038400,1,1,Transfer
5,0,16,41,1410940740,1,0,Adoption
1,0,93,18,1410357720,1,0,Adoption
7,0,105,116,1385568660,1,4,Return_to_owner
3,0,431,28,1423851480,0,1,Adoption
0.0027397260273973,0,18,16,1412260560,0,4,Transfer
5,0,2,20,1431018840,1,3,Euthanasia
6,0,26,37,1389546600,1,0,Return_to_owner
3,1,1,24,1420134660,1,1,Adoption
0.25,0,14,5,1433273820,1,3,Transfer
0.83333333333333,0,13,17,1397913240,1,0,Adoption
2,0,84,12,1423998540,1,1,Return_to_owner
0.75,0,9,9,1415645220,1,1,Adoption
0.16666666666667,0,14,13,1388239620,0,3,Transfer
0.25,0,63,16,1437507000,1,2,Adoption
0.25,0,56,35,1391533680,1,0,Adoption
0.16666666666667,1,1,2,1433074860,1,0,Adoption
0.0082191780821918,1,1,10,1398600900,0,4,Transfer
4,1,1,19,1400785860,0,1,Transfer
17,1,20,30,1439913540,1,3,Euthanasia
0.16666666666667,1,1,16,1449579120,1,2,Transfer
2,0,16,33,1442238180,1,0,Transfer
0.16666666666667,1,1,30,1437933420,1,1,Adoption
0.16666666666667,0,78,16,1409312580,1,1,Adoption
0,1,20,66,1431282960,0,3,Died
6,0,63,53,1403527860,1,0,Adoption
9,0,2,8,1410189120,1,1,Adoption
0.16666666666667,1,144,39,1439399820,0,0,Adoption
0.16666666666667,0,51,34,1409248740,0,1,Adoption
0.66666666666667,1,376,79,1420462860,1,3,Transfer
2,0,44,8,1436985720,0,1,Adoption
0.16666666666667,1,1,16,1403716140,0,1,Adoption
0.16666666666667,0,212,107,1396006980,1,1,Adoption
0.41666666666667,1,1,30,1438094280,1,1,Adoption
1,0,126,41,1443537660,1,1,Transfer
0.83333333333333,1,1,24,1402859520,0,3,Transfer
10,1,20,7,1451395800,0,4,Transfer
10,0,66,10,1444656420,1,1,Adoption
0.16666666666667,1,1,22,1408105020,1,0,Adoption
6,0,16,21,1444326240,0,3,Transfer
8,1,299,79,1412241360,1,1,Adoption
0.33333333333333,0,66,49,1432318320,1,1,Return_to_owner
5,0,16,55,1414411800,0,3,Transfer
0.16666666666667,0,18,18,1396205340,1,1,Adoption
0.66666666666667,0,82,10,1456061340,1,1,Adoption
0.038461538461538,1,1,16,1441478580,0,4,Transfer
0.58333333333333,0,432,34,1399051560,1,0,Return_to_owner
0.057692307692308,1,1,16,1410194340,0,3,Transfer
0.083333333333333,0,44,89,1450351920,0,0,Adoption
2,0,116,16,1447680720,1,1,Transfer
0.083333333333333,1,1,36,1439043900,1,4,Transfer
2,1,1,10,1432660620,1,2,Transfer
0.25,1,1,16,1446546120,0,1,Adoption
7,0,18,10,1417712520,1,1,Transfer
1,0,2,0,1411729380,1,1,Return_to_owner
0.5,1,1,16,1381605000,1,0,Adoption
7,0,268,81,1438962420,1,1,Return_to_owner
0.083333333333333,1,20,7,1446404400,1,0,Adoption
4,0,433,44,1393775040,1,0,Return_to_owner
0.41666666666667,1,1,15,1410106020,1,0,Adoption
3,0,48,12,1436980080,1,0,Return_to_owner
0.25,1,37,36,1381248000,1,1,Adoption
0.16666666666667,1,434,7,1450270800,1,3,Transfer
0.16666666666667,1,1,7,1436536140,1,0,Adoption
3,0,105,67,1382965080,1,1,Transfer
0.58333333333333,1,1,7,1386605340,0,3,Transfer
0.41666666666667,1,1,96,1403016060,1,1,Return_to_owner
3,0,265,17,1409586660,1,1,Adoption
1,1,37,23,1419010500,0,4,Euthanasia
0.33333333333333,1,1,16,1450258020,0,1,Adoption
3,0,2,16,1454084520,1,0,Transfer
1,1,37,88,1423395060,0,2,Euthanasia
9,0,78,8,1382961420,1,3,Return_to_owner
0.16666666666667,0,435,9,1436121900,1,0,Adoption
3,1,1,7,1438592400,0,2,Transfer
0.25,1,1,24,1439387220,1,1,Adoption
2,0,409,49,1403192280,1,3,Transfer
1,0,18,10,1435668180,1,0,Adoption
5,0,14,10,1405695900,1,1,Euthanasia
0.16666666666667,1,1,36,1437243420,1,0,Adoption
4,0,44,17,1430219160,1,1,Return_to_owner
1,0,7,9,1455362340,1,0,Return_to_owner
0.5,1,1,30,1422728340,1,1,Adoption
1,0,47,92,1447177980,1,1,Adoption
1,0,44,37,1437674880,1,1,Return_to_owner
2,0,14,26,1427995980,1,1,Return_to_owner
3,0,436,16,1402319940,1,0,Return_to_owner
2,1,1,10,1434272400,0,4,Transfer
5,0,26,28,1415385960,1,0,Transfer
2,0,16,34,1400945460,1,0,Transfer
3,1,20,16,1418209920,1,0,Return_to_owner
0.057692307692308,1,1,7,1429539600,0,3,Transfer
1,0,437,123,1455544200,1,0,Return_to_owner
1,0,2,2,1411054620,1,1,Transfer
0.16666666666667,1,37,2,1453661100,1,1,Adoption
0.75,0,438,170,1405018740,1,1,Adoption
0.057692307692308,1,1,19,1402762560,0,2,Transfer
0.16666666666667,1,36,39,1437501720,0,1,Adoption
0.083333333333333,0,76,20,1400865600,1,0,Adoption
2,0,7,42,1393699620,1,0,Return_to_owner
2,0,207,10,1436461860,1,1,Return_to_owner
2,0,114,21,1448882160,1,0,Transfer
0.16666666666667,1,1,7,1437333900,0,0,Adoption
0.25,1,1,36,1440857640,1,1,Adoption
2,0,16,4,1425564420,1,0,Adoption
2,0,2,171,1427196780,1,2,Return_to_owner
9,0,16,35,1421859540,0,0,Adoption
2,1,204,172,1391452800,1,1,Return_to_owner
0.16666666666667,0,439,4,1429194720,1,3,Transfer
5,0,18,10,1409311320,1,1,Return_to_owner
0.16666666666667,1,1,23,1437246120,0,0,Adoption
7,0,26,10,1436196240,1,0,Euthanasia
1,1,1,10,1411572660,1,3,Transfer
0.083333333333333,1,1,36,1435925400,1,3,Adoption
0.25,1,1,36,1435050000,0,2,Transfer
0.16666666666667,1,1,1,1448957280,1,0,Adoption
1,1,189,36,1410685200,0,3,Transfer
1,1,1,19,1424366880,0,2,Euthanasia
0.33333333333333,0,151,18,1444573020,1,0,Adoption
7,0,44,0,1454255100,1,1,Return_to_owner
7,1,1,10,1413734460,1,0,Adoption
1,0,440,18,1395593040,1,0,Adoption
0.33333333333333,0,116,4,1397581080,0,3,Transfer
0.038461538461538,1,1,6,1380741660,0,2,Transfer
0.33333333333333,0,42,16,1431964260,1,1,Transfer
0.83333333333333,0,172,34,1418837220,1,0,Adoption
0.0082191780821918,1,1,7,1433011320,0,4,Transfer
0.16666666666667,0,69,28,1420650000,0,1,Adoption
0.83333333333333,0,2,41,1388661600,1,0,Transfer
2,0,114,29,1388492040,1,0,Return_to_owner
0.16666666666667,1,36,79,1410794880,1,3,Transfer
0.33333333333333,1,1,6,1439896800,0,1,Adoption
1,1,1,10,1395495120,0,2,Transfer
0.16666666666667,0,81,125,1408454700,1,3,Adoption
2,0,8,18,1436874360,1,3,Transfer
1,1,1,30,1425632400,0,3,Transfer
0.010958904109589,1,1,9,1405699320,0,4,Transfer
0.66666666666667,1,1,25,1451139720,1,1,Adoption
0.25,1,1,7,1449417660,1,0,Adoption
0.083333333333333,1,1,30,1439819280,1,3,Adoption
4,0,8,33,1392645840,1,0,Return_to_owner
12,0,26,53,1430492520,1,1,Transfer
0.16666666666667,1,1,10,1400936580,1,1,Adoption
0.16666666666667,1,1,2,1419268920,1,1,Adoption
2,0,66,9,1416838920,1,0,Adoption
3,0,2,92,1434462840,1,1,Return_to_owner
0.33333333333333,0,2,2,1406104560,1,3,Euthanasia
0.33333333333333,0,16,68,1420561920,0,1,Return_to_owner
3,0,18,0,1426507320,1,1,Adoption
1,0,2,41,1413124020,1,1,Adoption
3,0,16,12,1431095520,0,1,Return_to_owner
0.038461538461538,1,1,24,1430141580,0,3,Transfer
2,0,183,55,1390217520,1,0,Adoption
1,1,37,2,1406558340,1,4,Transfer
1,0,2,21,1454070180,1,3,Return_to_owner
0.057692307692308,1,37,7,1412951940,0,2,Transfer
0.057692307692308,1,1,77,1405334820,0,2,Euthanasia
0.038461538461538,1,1,7,1394806080,0,2,Transfer
2,0,260,101,1406131260,1,1,Return_to_owner
2,0,441,16,1448730360,1,0,Adoption
8,1,1,10,1445611320,1,0,Return_to_owner
1,0,212,8,1430681520,1,0,Adoption
0.019230769230769,0,16,26,1452956820,0,4,Transfer
0.33333333333333,0,114,17,1382698680,0,2,Transfer
2,0,170,29,1447437300,0,1,Adoption
1,0,28,29,1402921080,1,0,Transfer
0.16666666666667,1,1,16,1404817980,1,0,Adoption
0.41666666666667,0,442,21,1382100840,1,0,Return_to_owner
4,0,15,16,1441639920,1,2,Return_to_owner
1,1,1,10,1383668220,0,3,Transfer
0.33333333333333,1,1,2,1408988340,0,3,Euthanasia
4,0,2,2,1432320360,1,2,Return_to_owner
2,0,2,21,1386861900,1,0,Euthanasia
0.25,1,1,2,1447249620,0,0,Adoption
1,0,16,34,1425217320,1,0,Adoption
1,0,16,101,1446403380,1,0,Adoption
0.33333333333333,1,1,24,1405170120,1,1,Adoption
2,1,1,25,1438082100,0,4,Euthanasia
0.083333333333333,1,1,30,1448729340,1,3,Transfer
1,1,1,24,1427878800,0,3,Transfer
0.83333333333333,1,1,36,1409670240,1,3,Transfer
1,0,16,37,1441291080,1,0,Transfer
0.16666666666667,1,1,6,1432561860,0,3,Transfer
0.083333333333333,1,1,36,1411476180,1,2,Transfer
1,1,1,1,1433680560,1,3,Transfer
0.16666666666667,1,1,10,1435912320,1,0,Adoption
3,1,1,23,1393862040,0,3,Transfer
0.41666666666667,0,44,0,1387821780,1,1,Adoption
0.83333333333333,0,2,34,1446422400,1,1,Transfer
0.019230769230769,1,1,9,1441464060,1,3,Transfer
1,1,1,7,1419594300,1,1,Return_to_owner
0.057692307692308,1,1,10,1445949300,0,4,Transfer
0.5,1,1,10,1388327880,0,4,Euthanasia
7,0,166,99,1427734560,1,0,Adoption
2,1,20,113,1396029000,1,1,Adoption
0.41666666666667,0,26,26,1453410360,1,0,Adoption
9,0,94,42,1384510620,0,3,Euthanasia
9,0,54,29,1387107660,1,1,Return_to_owner
3,0,2,23,1394892360,1,2,Euthanasia
2,0,74,0,1434131100,1,0,Adoption
0.25,1,1,19,1390839900,0,2,Transfer
12,0,54,29,1445094480,1,1,Adoption
0.75,1,1,31,1400584260,1,1,Transfer
0.16666666666667,1,1,23,1419357600,0,0,Adoption
0.083333333333333,1,1,10,1443700140,1,2,Transfer
8,0,16,4,1418042700,1,0,Adoption
0.16666666666667,0,171,0,1405094220,1,3,Transfer
2,0,26,41,1404239400,1,1,Adoption
0.16666666666667,0,443,143,1403887080,1,1,Adoption
0.16666666666667,1,1,19,1413206700,1,2,Adoption
0.057692307692308,1,1,77,1403802600,0,2,Transfer
2,0,2,17,1429633980,1,1,Euthanasia
1,1,1,2,1406030160,1,1,Transfer
0.057692307692308,1,1,24,1410277080,0,2,Transfer
12,1,1,7,1380796080,0,3,Euthanasia
8,1,1,15,1388604180,1,1,Adoption
0.16666666666667,1,37,1,1410112980,1,0,Adoption
0.0082191780821918,1,1,76,1404671580,0,3,Transfer
0.33333333333333,1,1,10,1414054800,0,2,Transfer
0.25,1,1,30,1391167320,1,3,Adoption
2,0,16,18,1396113060,1,1,Adoption
0.083333333333333,1,37,2,1443636840,0,1,Adoption
3,0,75,28,1409769600,1,1,Return_to_owner
6,0,26,10,1392398100,1,2,Euthanasia
0.5,0,35,28,1382547360,1,0,Return_to_owner
0.5,1,1,23,1396799760,0,2,Transfer
0.16666666666667,0,2,8,1444499400,1,1,Adoption
4,0,444,0,1410283920,1,1,Adoption
0.16666666666667,0,60,4,1402931460,0,2,Transfer
0.16666666666667,1,1,36,1413399900,1,0,Return_to_owner
3,0,445,40,1406746200,1,1,Adoption
0.33333333333333,1,1,36,1415178000,0,3,Transfer
12,0,210,13,1424090100,1,3,Return_to_owner
2,0,2,0,1403111760,1,1,Adoption
0.75,1,1,30,1452263820,0,1,Transfer
0.083333333333333,1,20,3,1382292000,0,3,Euthanasia
0.83333333333333,0,63,16,1435681380,1,3,Transfer
3,0,363,23,1408556100,1,2,Transfer
2,0,16,10,1414242660,1,1,Transfer
0.019230769230769,1,1,19,1406286840,0,4,Transfer
0.25,0,446,29,1393584420,1,1,Adoption
2,0,2,16,1441478400,1,0,Adoption
7,0,447,16,1410710220,1,0,Adoption
9,0,448,55,1435933140,1,0,Return_to_owner
9,0,50,8,1412698620,1,0,Return_to_owner
0.16666666666667,1,1,15,1404832980,1,0,Transfer
0.16666666666667,1,37,24,1405195380,1,1,Adoption
6,0,14,5,1414680720,1,1,Adoption
3,0,9,41,1431690360,1,3,Return_to_owner
6,0,81,5,1450286340,1,0,Return_to_owner
0.019230769230769,0,16,26,1452956880,0,4,Transfer
12,0,8,5,1432656780,1,0,Return_to_owner
0.66666666666667,0,149,132,1432310880,1,1,Return_to_owner
10,0,449,20,1420553460,1,1,Return_to_owner
2,0,450,37,1399987320,1,0,Return_to_owner
0.25,1,1,10,1449408840,1,1,Adoption
0.41666666666667,1,1,19,1442166480,1,0,Adoption
1,0,2,0,1454605800,1,0,Return_to_owner
2,1,1,25,1452280260,0,1,Transfer
2,1,96,36,1423472400,0,4,Transfer
0.25,0,16,16,1435768260,1,0,Adoption
2,0,16,41,1408906740,1,0,Return_to_owner
0.16666666666667,0,14,61,1417541100,1,1,Adoption
1,0,16,34,1455986880,1,1,Adoption
5,0,16,4,1421602260,1,1,Adoption
0.25,1,1,7,1447073640,1,3,Adoption
1,0,202,12,1422019620,1,0,Return_to_owner
1,0,18,10,1401211260,1,0,Transfer
2,0,451,8,1436197740,1,0,Transfer
1,1,1,23,1433581200,0,4,Transfer
1,0,16,38,1396803660,1,1,Adoption
1,1,1,7,1406206080,1,0,Transfer
6,0,28,41,1404466920,1,0,Adoption
0.41666666666667,1,37,25,1409302800,0,3,Transfer
12,0,7,9,1423482000,1,0,Return_to_owner
0.038461538461538,1,1,41,1396356060,0,4,Transfer
0.038461538461538,1,37,10,1445948340,0,2,Transfer
1,1,1,36,1388508300,1,1,Adoption
0.41666666666667,0,16,26,1453641720,1,0,Adoption
1,1,1,36,1421571600,0,2,Transfer
0.16666666666667,1,1,30,1451136840,0,1,Adoption
0.16666666666667,1,20,10,1437238680,0,0,Adoption
2,0,452,76,1404493320,0,0,Adoption
1,0,294,21,1420896360,1,0,Return_to_owner
10,0,78,109,1388747040,1,1,Return_to_owner
3,0,49,32,1394563380,1,1,Adoption
11,0,249,16,1421848680,1,0,Return_to_owner
1,1,1,7,1441098000,0,3,Transfer
3,0,53,33,1419607620,1,0,Transfer
3,0,18,26,1389191400,1,0,Return_to_owner
5,0,16,29,1381424640,1,1,Transfer
1,0,44,8,1429192620,1,3,Transfer
0.5,1,37,19,1441795620,1,0,Adoption
2,0,453,4,1448132160,1,1,Adoption
0.0082191780821918,1,1,10,1396012140,0,2,Transfer
0.25,0,42,10,1443878040,1,0,Transfer
6,0,2,8,1392136140,1,2,Euthanasia
1,1,1,6,1428331260,0,3,Transfer
9,0,174,41,1394475240,1,3,Euthanasia
2,0,239,16,1413386640,1,2,Return_to_owner
0.16666666666667,1,1,29,1443528360,1,3,Adoption
5,0,454,42,1445016120,0,1,Adoption
0.25,1,1,25,1404996120,1,1,Adoption
0.58333333333333,0,48,34,1400348220,1,0,Adoption
0.019230769230769,1,1,7,1442068080,0,4,Transfer
0.58333333333333,0,455,27,1398365880,1,1,Adoption
0.038461538461538,1,1,137,1407353040,0,2,Transfer
0.25,1,1,10,1439997420,1,0,Adoption
1,1,290,79,1405272540,0,1,Adoption
0.41666666666667,0,245,21,1453661940,1,1,Adoption
0.16666666666667,1,20,7,1417889520,1,0,Adoption
3,0,174,165,1409920860,1,3,Transfer
0.076923076923077,1,20,31,1382789040,0,4,Transfer
6,0,75,94,1391262540,1,1,Adoption
0.66666666666667,1,1,10,1442048400,0,4,Transfer
11,1,1,10,1381577220,1,1,Adoption
0.083333333333333,1,1,19,1382791140,1,2,Adoption
0.16666666666667,1,1,19,1407950700,1,0,Adoption
0.41666666666667,1,1,29,1450897320,0,1,Transfer
2,0,2,8,1446681600,0,2,Transfer
0.66666666666667,1,1,16,1434704400,0,4,Transfer
2,0,133,9,1402338060,0,3,Euthanasia
0.33333333333333,0,163,50,1443033060,1,1,Adoption
9,0,207,12,1393256760,1,3,Transfer
0.16666666666667,1,1,15,1404817920,1,1,Adoption
0.083333333333333,1,1,10,1437921480,1,2,Transfer
2,0,63,16,1405101660,1,2,Euthanasia
8,0,456,41,1423319940,1,0,Adoption
5,1,1,36,1436011320,0,2,Euthanasia
